education_id,EdLevel,candidate_id
46523,Master,46523
46524,Other,46524
46525,Undergraduate,46525
46526,Undergraduate,46526
46527,Other,46527
46528,Master,46528
46529,Master,46529
46530,Undergraduate,46530
46531,Undergraduate,46531
46532,Undergraduate,46532
46533,Undergraduate,46533
46534,Master,46534
46535,NoHigherEd,46535
46536,Other,46536
46537,Undergraduate,46537
46538,Undergraduate,46538
46539,Other,46539
46540,Undergraduate,46540
46541,Master,46541
46542,PhD,46542
46543,PhD,46543
46544,Master,46544
46545,Undergraduate,46545
46546,Undergraduate,46546
46547,Undergraduate,46547
46548,Other,46548
46549,Undergraduate,46549
46550,PhD,46550
46551,Undergraduate,46551
46552,Undergraduate,46552
46553,Other,46553
46554,Undergraduate,46554
46555,Undergraduate,46555
46556,Master,46556
46557,Undergraduate,46557
46558,Master,46558
46559,Master,46559
46560,Undergraduate,46560
46561,Other,46561
46562,Other,46562
46563,Undergraduate,46563
46564,Other,46564
46565,Undergraduate,46565
46566,Undergraduate,46566
46567,Undergraduate,46567
46568,Master,46568
46569,Undergraduate,46569
46570,Undergraduate,46570
46571,Undergraduate,46571
46572,Undergraduate,46572
46573,PhD,46573
46574,Undergraduate,46574
46575,Master,46575
46576,Master,46576
46577,Master,46577
46578,Master,46578
46579,Master,46579
46580,PhD,46580
46581,Other,46581
46582,Undergraduate,46582
46583,Undergraduate,46583
46584,Other,46584
46585,PhD,46585
46586,Undergraduate,46586
46587,Undergraduate,46587
46588,Undergraduate,46588
46589,Master,46589
46590,Undergraduate,46590
46591,Undergraduate,46591
46592,NoHigherEd,46592
46593,Master,46593
46594,Master,46594
46595,Undergraduate,46595
46596,Undergraduate,46596
46597,Undergraduate,46597
46598,Master,46598
46599,NoHigherEd,46599
46600,Master,46600
46601,Undergraduate,46601
46602,Master,46602
46603,Master,46603
46604,Other,46604
46605,Undergraduate,46605
46606,Undergraduate,46606
46607,Undergraduate,46607
46608,Undergraduate,46608
46609,Undergraduate,46609
46610,Undergraduate,46610
46611,Undergraduate,46611
46612,Undergraduate,46612
46613,Undergraduate,46613
46614,PhD,46614
46615,Master,46615
46616,Undergraduate,46616
46617,Undergraduate,46617
46618,Undergraduate,46618
46619,Other,46619
46620,Undergraduate,46620
46621,Master,46621
46622,Undergraduate,46622
46623,Master,46623
46624,NoHigherEd,46624
46625,Master,46625
46626,Undergraduate,46626
46627,Master,46627
46628,NoHigherEd,46628
46629,Master,46629
46630,Undergraduate,46630
46631,Undergraduate,46631
46632,Undergraduate,46632
46633,Undergraduate,46633
46634,PhD,46634
46635,Undergraduate,46635
46636,Other,46636
46637,Undergraduate,46637
46638,Other,46638
46639,Master,46639
46640,PhD,46640
46641,Master,46641
46642,Other,46642
46643,Undergraduate,46643
46644,Undergraduate,46644
46645,Undergraduate,46645
46646,Master,46646
46647,Other,46647
46648,Other,46648
46649,Master,46649
46650,Undergraduate,46650
46651,Undergraduate,46651
46652,Other,46652
46653,Undergraduate,46653
46654,Undergraduate,46654
46655,Other,46655
46656,Undergraduate,46656
46657,Other,46657
46658,Undergraduate,46658
46659,Undergraduate,46659
46660,Undergraduate,46660
46661,Undergraduate,46661
46662,Other,46662
46663,Other,46663
46664,Undergraduate,46664
46665,Undergraduate,46665
46666,Undergraduate,46666
46667,Master,46667
46668,Undergraduate,46668
46669,Undergraduate,46669
46670,Undergraduate,46670
46671,Master,46671
46672,Other,46672
46673,Undergraduate,46673
46674,Undergraduate,46674
46675,Other,46675
46676,Other,46676
46677,Undergraduate,46677
46678,NoHigherEd,46678
46679,Undergraduate,46679
46680,Master,46680
46681,NoHigherEd,46681
46682,Undergraduate,46682
46683,Other,46683
46684,Master,46684
46685,Master,46685
46686,Undergraduate,46686
46687,Undergraduate,46687
46688,Undergraduate,46688
46689,Other,46689
46690,Undergraduate,46690
46691,Master,46691
46692,Undergraduate,46692
46693,Other,46693
46694,PhD,46694
46695,Undergraduate,46695
46696,Undergraduate,46696
46697,Master,46697
46698,Undergraduate,46698
46699,Other,46699
46700,Master,46700
46701,Master,46701
46702,Undergraduate,46702
46703,Master,46703
46704,Undergraduate,46704
46705,Undergraduate,46705
46706,Master,46706
46707,Master,46707
46708,Undergraduate,46708
46709,Master,46709
46710,Undergraduate,46710
46711,Other,46711
46712,Undergraduate,46712
46713,Master,46713
46714,Undergraduate,46714
46715,Undergraduate,46715
46716,PhD,46716
46717,Other,46717
46718,Undergraduate,46718
46719,Undergraduate,46719
46720,Undergraduate,46720
46721,Other,46721
46722,Other,46722
46723,Undergraduate,46723
46724,Master,46724
46725,Undergraduate,46725
46726,Master,46726
46727,Undergraduate,46727
46728,Master,46728
46729,Undergraduate,46729
46730,Undergraduate,46730
46731,Undergraduate,46731
46732,Master,46732
46733,Master,46733
46734,Master,46734
46735,Undergraduate,46735
46736,Undergraduate,46736
46737,Undergraduate,46737
46738,Undergraduate,46738
46739,Master,46739
46740,NoHigherEd,46740
46741,PhD,46741
46742,Master,46742
46743,PhD,46743
46744,Undergraduate,46744
46745,PhD,46745
46746,PhD,46746
46747,Other,46747
46748,Master,46748
46749,Undergraduate,46749
46750,Master,46750
46751,Master,46751
46752,Undergraduate,46752
46753,Master,46753
46754,Master,46754
46755,Undergraduate,46755
46756,NoHigherEd,46756
46757,Master,46757
46758,Undergraduate,46758
46759,Master,46759
46760,Master,46760
46761,Undergraduate,46761
46762,Master,46762
46763,Undergraduate,46763
46764,Master,46764
46765,Undergraduate,46765
46766,Undergraduate,46766
46767,Undergraduate,46767
46768,Master,46768
46769,Undergraduate,46769
46770,Undergraduate,46770
46771,Master,46771
46772,Undergraduate,46772
46773,Master,46773
46774,Undergraduate,46774
46775,Undergraduate,46775
46776,Master,46776
46777,Undergraduate,46777
46778,Undergraduate,46778
46779,Undergraduate,46779
46780,Undergraduate,46780
46781,Undergraduate,46781
46782,Undergraduate,46782
46783,Undergraduate,46783
46784,Undergraduate,46784
46785,Master,46785
46786,Undergraduate,46786
46787,Undergraduate,46787
46788,Undergraduate,46788
46789,Master,46789
46790,Undergraduate,46790
46791,Other,46791
46792,Undergraduate,46792
46793,Undergraduate,46793
46794,Undergraduate,46794
46795,Undergraduate,46795
46796,Undergraduate,46796
46797,PhD,46797
46798,Master,46798
46799,Undergraduate,46799
46800,Undergraduate,46800
46801,Undergraduate,46801
46802,Undergraduate,46802
46803,Other,46803
46804,Undergraduate,46804
46805,Undergraduate,46805
46806,Undergraduate,46806
46807,Master,46807
46808,Undergraduate,46808
46809,Undergraduate,46809
46810,Undergraduate,46810
46811,Master,46811
46812,Undergraduate,46812
46813,Undergraduate,46813
46814,Undergraduate,46814
46815,Other,46815
46816,Undergraduate,46816
46817,Undergraduate,46817
46818,Undergraduate,46818
46819,Undergraduate,46819
46820,Other,46820
46821,PhD,46821
46822,Undergraduate,46822
46823,Other,46823
46824,Other,46824
46825,PhD,46825
46826,Undergraduate,46826
46827,PhD,46827
46828,Undergraduate,46828
46829,Master,46829
46830,Master,46830
46831,Undergraduate,46831
46832,Undergraduate,46832
46833,Other,46833
46834,Other,46834
46835,Other,46835
46836,Undergraduate,46836
46837,Undergraduate,46837
46838,Master,46838
46839,Undergraduate,46839
46840,NoHigherEd,46840
46841,Master,46841
46842,PhD,46842
46843,Undergraduate,46843
46844,Undergraduate,46844
46845,Master,46845
46846,Other,46846
46847,Master,46847
46848,Other,46848
46849,Undergraduate,46849
46850,Undergraduate,46850
46851,Undergraduate,46851
46852,Other,46852
46853,Master,46853
46854,Master,46854
46855,Master,46855
46856,Undergraduate,46856
46857,Master,46857
46858,Undergraduate,46858
46859,Undergraduate,46859
46860,NoHigherEd,46860
46861,Master,46861
46862,Master,46862
46863,Undergraduate,46863
46864,Undergraduate,46864
46865,Other,46865
46866,Other,46866
46867,Undergraduate,46867
46868,Undergraduate,46868
46869,Other,46869
46870,Master,46870
46871,Undergraduate,46871
46872,Master,46872
46873,Undergraduate,46873
46874,Master,46874
46875,Master,46875
46876,Undergraduate,46876
46877,Other,46877
46878,NoHigherEd,46878
46879,Undergraduate,46879
46880,Undergraduate,46880
46881,Undergraduate,46881
46882,Master,46882
46883,Other,46883
46884,Master,46884
46885,Master,46885
46886,Master,46886
46887,Master,46887
46888,Master,46888
46889,Undergraduate,46889
46890,Undergraduate,46890
46891,Undergraduate,46891
46892,Undergraduate,46892
46893,Undergraduate,46893
46894,Master,46894
46895,Other,46895
46896,Undergraduate,46896
46897,Other,46897
46898,Undergraduate,46898
46899,Undergraduate,46899
46900,Undergraduate,46900
46901,Master,46901
46902,Undergraduate,46902
46903,Undergraduate,46903
46904,Undergraduate,46904
46905,Master,46905
46906,Master,46906
46907,PhD,46907
46908,Other,46908
46909,Undergraduate,46909
46910,Undergraduate,46910
46911,Other,46911
46912,Undergraduate,46912
46913,Master,46913
46914,Undergraduate,46914
46915,Undergraduate,46915
46916,Undergraduate,46916
46917,Master,46917
46918,Undergraduate,46918
46919,Undergraduate,46919
46920,Other,46920
46921,PhD,46921
46922,Master,46922
46923,Master,46923
46924,Undergraduate,46924
46925,NoHigherEd,46925
46926,Master,46926
46927,Undergraduate,46927
46928,Other,46928
46929,Undergraduate,46929
46930,Other,46930
46931,PhD,46931
46932,Master,46932
46933,Undergraduate,46933
46934,NoHigherEd,46934
46935,Undergraduate,46935
46936,Undergraduate,46936
46937,NoHigherEd,46937
46938,Undergraduate,46938
46939,Undergraduate,46939
46940,Master,46940
46941,Undergraduate,46941
46942,Undergraduate,46942
46943,Master,46943
46944,Other,46944
46945,Undergraduate,46945
46946,Other,46946
46947,Undergraduate,46947
46948,Master,46948
46949,Undergraduate,46949
46950,Other,46950
46951,Undergraduate,46951
46952,Other,46952
46953,Master,46953
46954,Undergraduate,46954
46955,Master,46955
46956,Undergraduate,46956
46957,Other,46957
46958,Undergraduate,46958
46959,NoHigherEd,46959
46960,Other,46960
46961,Undergraduate,46961
46962,Other,46962
46963,Undergraduate,46963
46964,Master,46964
46965,Master,46965
46966,Undergraduate,46966
46967,Master,46967
46968,Undergraduate,46968
46969,Undergraduate,46969
46970,Master,46970
46971,Undergraduate,46971
46972,Undergraduate,46972
46973,Undergraduate,46973
46974,Undergraduate,46974
46975,Master,46975
46976,Undergraduate,46976
46977,PhD,46977
46978,Other,46978
46979,Undergraduate,46979
46980,Other,46980
46981,Undergraduate,46981
46982,Other,46982
46983,Undergraduate,46983
46984,Undergraduate,46984
46985,Master,46985
46986,Undergraduate,46986
46987,Undergraduate,46987
46988,Other,46988
46989,PhD,46989
46990,Undergraduate,46990
46991,Undergraduate,46991
46992,Undergraduate,46992
46993,Master,46993
46994,Undergraduate,46994
46995,Other,46995
46996,Master,46996
46997,Master,46997
46998,Undergraduate,46998
46999,NoHigherEd,46999
47000,Undergraduate,47000
47001,Undergraduate,47001
47002,Undergraduate,47002
47003,Undergraduate,47003
47004,Undergraduate,47004
47005,Undergraduate,47005
47006,Undergraduate,47006
47007,Undergraduate,47007
47008,Other,47008
47009,Master,47009
47010,NoHigherEd,47010
47011,Undergraduate,47011
47012,Master,47012
47013,Undergraduate,47013
47014,Undergraduate,47014
47015,Undergraduate,47015
47016,Undergraduate,47016
47017,Other,47017
47018,Other,47018
47019,Undergraduate,47019
47020,NoHigherEd,47020
47021,Master,47021
47022,Undergraduate,47022
47023,NoHigherEd,47023
47024,Master,47024
47025,Undergraduate,47025
47026,Undergraduate,47026
47027,Master,47027
47028,Undergraduate,47028
47029,Other,47029
47030,Other,47030
47031,Other,47031
47032,PhD,47032
47033,Other,47033
47034,Undergraduate,47034
47035,Undergraduate,47035
47036,Undergraduate,47036
47037,Master,47037
47038,Undergraduate,47038
47039,Undergraduate,47039
47040,Undergraduate,47040
47041,Master,47041
47042,Undergraduate,47042
47043,Undergraduate,47043
47044,Master,47044
47045,Undergraduate,47045
47046,Master,47046
47047,Master,47047
47048,Master,47048
47049,Undergraduate,47049
47050,Undergraduate,47050
47051,Undergraduate,47051
47052,Undergraduate,47052
47053,Undergraduate,47053
47054,Master,47054
47055,Master,47055
47056,Master,47056
47057,NoHigherEd,47057
47058,Undergraduate,47058
47059,Master,47059
47060,Master,47060
47061,Undergraduate,47061
47062,Undergraduate,47062
47063,Undergraduate,47063
47064,Master,47064
47065,Other,47065
47066,Undergraduate,47066
47067,Master,47067
47068,Undergraduate,47068
47069,Master,47069
47070,Undergraduate,47070
47071,Other,47071
47072,Undergraduate,47072
47073,Other,47073
47074,Undergraduate,47074
47075,Master,47075
47076,Master,47076
47077,Undergraduate,47077
47078,Master,47078
47079,Undergraduate,47079
47080,Undergraduate,47080
47081,Undergraduate,47081
47082,Undergraduate,47082
47083,Master,47083
47084,Undergraduate,47084
47085,Undergraduate,47085
47086,PhD,47086
47087,Undergraduate,47087
47088,Undergraduate,47088
47089,Other,47089
47090,Other,47090
47091,Undergraduate,47091
47092,Undergraduate,47092
47093,Other,47093
47094,Other,47094
47095,Undergraduate,47095
47096,Other,47096
47097,Master,47097
47098,Undergraduate,47098
47099,NoHigherEd,47099
47100,Undergraduate,47100
47101,Undergraduate,47101
47102,Undergraduate,47102
47103,Undergraduate,47103
47104,Undergraduate,47104
47105,Other,47105
47106,Undergraduate,47106
47107,Undergraduate,47107
47108,PhD,47108
47109,Master,47109
47110,Master,47110
47111,Master,47111
47112,Undergraduate,47112
47113,Undergraduate,47113
47114,Undergraduate,47114
47115,Other,47115
47116,Undergraduate,47116
47117,Undergraduate,47117
47118,Undergraduate,47118
47119,Master,47119
47120,Undergraduate,47120
47121,Other,47121
47122,Undergraduate,47122
47123,Master,47123
47124,Undergraduate,47124
47125,Undergraduate,47125
47126,Undergraduate,47126
47127,Undergraduate,47127
47128,Master,47128
47129,Undergraduate,47129
47130,Undergraduate,47130
47131,Master,47131
47132,Undergraduate,47132
47133,Undergraduate,47133
47134,Undergraduate,47134
47135,Master,47135
47136,Master,47136
47137,Undergraduate,47137
47138,Undergraduate,47138
47139,Undergraduate,47139
47140,Master,47140
47141,Other,47141
47142,Undergraduate,47142
47143,Undergraduate,47143
47144,Undergraduate,47144
47145,Undergraduate,47145
47146,Undergraduate,47146
47147,Master,47147
47148,Other,47148
47149,Other,47149
47150,Master,47150
47151,Other,47151
47152,Master,47152
47153,Undergraduate,47153
47154,Undergraduate,47154
47155,Undergraduate,47155
47156,Other,47156
47157,Other,47157
47158,Master,47158
47159,Undergraduate,47159
47160,Master,47160
47161,NoHigherEd,47161
47162,Undergraduate,47162
47163,Undergraduate,47163
47164,Undergraduate,47164
47165,Other,47165
47166,Master,47166
47167,Undergraduate,47167
47168,Undergraduate,47168
47169,Undergraduate,47169
47170,Master,47170
47171,Undergraduate,47171
47172,Undergraduate,47172
47173,NoHigherEd,47173
47174,Master,47174
47175,Undergraduate,47175
47176,Undergraduate,47176
47177,Undergraduate,47177
47178,Undergraduate,47178
47179,Master,47179
47180,Undergraduate,47180
47181,Other,47181
47182,PhD,47182
47183,PhD,47183
47184,Other,47184
47185,Undergraduate,47185
47186,Undergraduate,47186
47187,Undergraduate,47187
47188,Undergraduate,47188
47189,Master,47189
47190,Undergraduate,47190
47191,Undergraduate,47191
47192,Undergraduate,47192
47193,Master,47193
47194,Undergraduate,47194
47195,Undergraduate,47195
47196,Undergraduate,47196
47197,Master,47197
47198,Other,47198
47199,Master,47199
47200,Undergraduate,47200
47201,Other,47201
47202,Master,47202
47203,Master,47203
47204,Master,47204
47205,Undergraduate,47205
47206,NoHigherEd,47206
47207,Undergraduate,47207
47208,Undergraduate,47208
47209,Master,47209
47210,Other,47210
47211,Master,47211
47212,Undergraduate,47212
47213,Other,47213
47214,Undergraduate,47214
47215,Undergraduate,47215
47216,Undergraduate,47216
47217,Master,47217
47218,Undergraduate,47218
47219,Master,47219
47220,Undergraduate,47220
47221,Master,47221
47222,Undergraduate,47222
47223,Undergraduate,47223
47224,Undergraduate,47224
47225,Undergraduate,47225
47226,Master,47226
47227,Undergraduate,47227
47228,Undergraduate,47228
47229,NoHigherEd,47229
47230,Master,47230
47231,Other,47231
47232,PhD,47232
47233,NoHigherEd,47233
47234,Master,47234
47235,NoHigherEd,47235
47236,NoHigherEd,47236
47237,Undergraduate,47237
47238,Other,47238
47239,Undergraduate,47239
47240,Undergraduate,47240
47241,Master,47241
47242,Undergraduate,47242
47243,NoHigherEd,47243
47244,Undergraduate,47244
47245,Master,47245
47246,Master,47246
47247,Undergraduate,47247
47248,Undergraduate,47248
47249,Other,47249
47250,Undergraduate,47250
47251,Undergraduate,47251
47252,Undergraduate,47252
47253,Master,47253
47254,Master,47254
47255,Other,47255
47256,Undergraduate,47256
47257,Other,47257
47258,Undergraduate,47258
47259,Master,47259
47260,Master,47260
47261,Master,47261
47262,Undergraduate,47262
47263,Undergraduate,47263
47264,Undergraduate,47264
47265,NoHigherEd,47265
47266,Undergraduate,47266
47267,Undergraduate,47267
47268,Master,47268
47269,Undergraduate,47269
47270,Undergraduate,47270
47271,Other,47271
47272,Undergraduate,47272
47273,Undergraduate,47273
47274,Other,47274
47275,Undergraduate,47275
47276,Master,47276
47277,Undergraduate,47277
47278,Master,47278
47279,Master,47279
47280,Undergraduate,47280
47281,Undergraduate,47281
47282,PhD,47282
47283,Undergraduate,47283
47284,Undergraduate,47284
47285,NoHigherEd,47285
47286,Master,47286
47287,Master,47287
47288,Master,47288
47289,Undergraduate,47289
47290,PhD,47290
47291,Master,47291
47292,PhD,47292
47293,Undergraduate,47293
47294,Undergraduate,47294
47295,Undergraduate,47295
47296,Undergraduate,47296
47297,Undergraduate,47297
47298,Master,47298
47299,Undergraduate,47299
47300,Undergraduate,47300
47301,Undergraduate,47301
47302,Undergraduate,47302
47303,Undergraduate,47303
47304,Undergraduate,47304
47305,Undergraduate,47305
47306,Master,47306
47307,NoHigherEd,47307
47308,Undergraduate,47308
47309,Undergraduate,47309
47310,NoHigherEd,47310
47311,Master,47311
47312,NoHigherEd,47312
47313,Undergraduate,47313
47314,Undergraduate,47314
47315,Undergraduate,47315
47316,Other,47316
47317,Undergraduate,47317
47318,Undergraduate,47318
47319,Undergraduate,47319
47320,Undergraduate,47320
47321,Undergraduate,47321
47322,Undergraduate,47322
47323,Other,47323
47324,Undergraduate,47324
47325,NoHigherEd,47325
47326,Other,47326
47327,PhD,47327
47328,Undergraduate,47328
47329,Master,47329
47330,Undergraduate,47330
47331,Undergraduate,47331
47332,Undergraduate,47332
47333,NoHigherEd,47333
47334,Undergraduate,47334
47335,Undergraduate,47335
47336,Undergraduate,47336
47337,Master,47337
47338,Master,47338
47339,Undergraduate,47339
47340,Undergraduate,47340
47341,Other,47341
47342,Undergraduate,47342
47343,PhD,47343
47344,Undergraduate,47344
47345,Undergraduate,47345
47346,Undergraduate,47346
47347,Undergraduate,47347
47348,Other,47348
47349,NoHigherEd,47349
47350,Undergraduate,47350
47351,Master,47351
47352,Undergraduate,47352
47353,Master,47353
47354,Undergraduate,47354
47355,Master,47355
47356,Other,47356
47357,Undergraduate,47357
47358,Undergraduate,47358
47359,Master,47359
47360,PhD,47360
47361,Master,47361
47362,Undergraduate,47362
47363,Undergraduate,47363
47364,Undergraduate,47364
47365,Undergraduate,47365
47366,PhD,47366
47367,Other,47367
47368,Undergraduate,47368
47369,Other,47369
47370,PhD,47370
47371,Undergraduate,47371
47372,Undergraduate,47372
47373,Undergraduate,47373
47374,Master,47374
47375,Master,47375
47376,Master,47376
47377,Undergraduate,47377
47378,Master,47378
47379,Other,47379
47380,Master,47380
47381,Undergraduate,47381
47382,Undergraduate,47382
47383,Undergraduate,47383
47384,Master,47384
47385,Undergraduate,47385
47386,Undergraduate,47386
47387,Undergraduate,47387
47388,Undergraduate,47388
47389,Undergraduate,47389
47390,Other,47390
47391,Undergraduate,47391
47392,Undergraduate,47392
47393,Undergraduate,47393
47394,Master,47394
47395,PhD,47395
47396,Undergraduate,47396
47397,Undergraduate,47397
47398,Undergraduate,47398
47399,Undergraduate,47399
47400,Other,47400
47401,Undergraduate,47401
47402,Master,47402
47403,Master,47403
47404,PhD,47404
47405,Other,47405
47406,Undergraduate,47406
47407,NoHigherEd,47407
47408,Undergraduate,47408
47409,NoHigherEd,47409
47410,Undergraduate,47410
47411,Undergraduate,47411
47412,Other,47412
47413,Undergraduate,47413
47414,Undergraduate,47414
47415,NoHigherEd,47415
47416,Undergraduate,47416
47417,NoHigherEd,47417
47418,Master,47418
47419,Master,47419
47420,Master,47420
47421,Master,47421
47422,NoHigherEd,47422
47423,Undergraduate,47423
47424,Undergraduate,47424
47425,Undergraduate,47425
47426,Undergraduate,47426
47427,Undergraduate,47427
47428,Undergraduate,47428
47429,Undergraduate,47429
47430,Other,47430
47431,Other,47431
47432,Master,47432
47433,Other,47433
47434,Master,47434
47435,Master,47435
47436,Undergraduate,47436
47437,Master,47437
47438,Undergraduate,47438
47439,Master,47439
47440,Master,47440
47441,Undergraduate,47441
47442,Undergraduate,47442
47443,Other,47443
47444,Undergraduate,47444
47445,Undergraduate,47445
47446,Undergraduate,47446
47447,Other,47447
47448,Undergraduate,47448
47449,Master,47449
47450,NoHigherEd,47450
47451,Undergraduate,47451
47452,Master,47452
47453,Other,47453
47454,Undergraduate,47454
47455,Undergraduate,47455
47456,Master,47456
47457,Undergraduate,47457
47458,Undergraduate,47458
47459,Undergraduate,47459
47460,Master,47460
47461,Other,47461
47462,PhD,47462
47463,Master,47463
47464,Other,47464
47465,Other,47465
47466,Undergraduate,47466
47467,Undergraduate,47467
47468,Other,47468
47469,Undergraduate,47469
47470,Other,47470
47471,PhD,47471
47472,Undergraduate,47472
47473,Undergraduate,47473
47474,NoHigherEd,47474
47475,Other,47475
47476,Other,47476
47477,Other,47477
47478,Master,47478
47479,Other,47479
47480,Undergraduate,47480
47481,Master,47481
47482,PhD,47482
47483,Undergraduate,47483
47484,Undergraduate,47484
47485,Undergraduate,47485
47486,Undergraduate,47486
47487,Master,47487
47488,NoHigherEd,47488
47489,Undergraduate,47489
47490,Undergraduate,47490
47491,Undergraduate,47491
47492,Master,47492
47493,Master,47493
47494,PhD,47494
47495,Undergraduate,47495
47496,Master,47496
47497,Other,47497
47498,Other,47498
47499,Undergraduate,47499
47500,NoHigherEd,47500
47501,NoHigherEd,47501
47502,NoHigherEd,47502
47503,Other,47503
47504,PhD,47504
47505,Master,47505
47506,Master,47506
47507,Undergraduate,47507
47508,Undergraduate,47508
47509,Undergraduate,47509
47510,Undergraduate,47510
47511,Undergraduate,47511
47512,PhD,47512
47513,Undergraduate,47513
47514,Undergraduate,47514
47515,Undergraduate,47515
47516,Other,47516
47517,Undergraduate,47517
47518,Master,47518
47519,NoHigherEd,47519
47520,Master,47520
47521,Undergraduate,47521
47522,Undergraduate,47522
47523,Master,47523
47524,Undergraduate,47524
47525,Undergraduate,47525
47526,Undergraduate,47526
47527,Undergraduate,47527
47528,Undergraduate,47528
47529,Undergraduate,47529
47530,Master,47530
47531,Other,47531
47532,Undergraduate,47532
47533,PhD,47533
47534,Undergraduate,47534
47535,PhD,47535
47536,Master,47536
47537,Master,47537
47538,Undergraduate,47538
47539,Other,47539
47540,PhD,47540
47541,Undergraduate,47541
47542,Undergraduate,47542
47543,Other,47543
47544,Other,47544
47545,Master,47545
47546,Undergraduate,47546
47547,Other,47547
47548,Master,47548
47549,Master,47549
47550,Other,47550
47551,Other,47551
47552,Undergraduate,47552
47553,Master,47553
47554,Master,47554
47555,Undergraduate,47555
47556,PhD,47556
47557,Undergraduate,47557
47558,Undergraduate,47558
47559,Undergraduate,47559
47560,Undergraduate,47560
47561,Undergraduate,47561
47562,Master,47562
47563,Undergraduate,47563
47564,Other,47564
47565,Undergraduate,47565
47566,Undergraduate,47566
47567,Undergraduate,47567
47568,Undergraduate,47568
47569,Undergraduate,47569
47570,Undergraduate,47570
47571,PhD,47571
47572,Undergraduate,47572
47573,PhD,47573
47574,Master,47574
47575,Undergraduate,47575
47576,Undergraduate,47576
47577,Undergraduate,47577
47578,Undergraduate,47578
47579,Undergraduate,47579
47580,Undergraduate,47580
47581,Undergraduate,47581
47582,Undergraduate,47582
47583,Other,47583
47584,Other,47584
47585,Undergraduate,47585
47586,Undergraduate,47586
47587,Other,47587
47588,PhD,47588
47589,Master,47589
47590,Master,47590
47591,Other,47591
47592,NoHigherEd,47592
47593,Master,47593
47594,Undergraduate,47594
47595,Other,47595
47596,Master,47596
47597,Undergraduate,47597
47598,Undergraduate,47598
47599,Undergraduate,47599
47600,Undergraduate,47600
47601,Undergraduate,47601
47602,Master,47602
47603,Other,47603
47604,Master,47604
47605,Undergraduate,47605
47606,Master,47606
47607,Master,47607
47608,Undergraduate,47608
47609,PhD,47609
47610,Undergraduate,47610
47611,Undergraduate,47611
47612,Other,47612
47613,PhD,47613
47614,NoHigherEd,47614
47615,Master,47615
47616,Master,47616
47617,Undergraduate,47617
47618,Master,47618
47619,Master,47619
47620,PhD,47620
47621,Master,47621
47622,Undergraduate,47622
47623,Other,47623
47624,Undergraduate,47624
47625,Master,47625
47626,Master,47626
47627,Undergraduate,47627
47628,Master,47628
47629,Undergraduate,47629
47630,Undergraduate,47630
47631,Undergraduate,47631
47632,Undergraduate,47632
47633,NoHigherEd,47633
47634,Undergraduate,47634
47635,Undergraduate,47635
47636,Undergraduate,47636
47637,Master,47637
47638,Master,47638
47639,PhD,47639
47640,Undergraduate,47640
47641,Undergraduate,47641
47642,Undergraduate,47642
47643,Master,47643
47644,Other,47644
47645,NoHigherEd,47645
47646,Undergraduate,47646
47647,NoHigherEd,47647
47648,Undergraduate,47648
47649,Undergraduate,47649
47650,Undergraduate,47650
47651,Master,47651
47652,Master,47652
47653,Other,47653
47654,Undergraduate,47654
47655,PhD,47655
47656,Undergraduate,47656
47657,Undergraduate,47657
47658,Undergraduate,47658
47659,Undergraduate,47659
47660,Undergraduate,47660
47661,Master,47661
47662,NoHigherEd,47662
47663,Undergraduate,47663
47664,Undergraduate,47664
47665,Other,47665
47666,Undergraduate,47666
47667,Undergraduate,47667
47668,Other,47668
47669,Undergraduate,47669
47670,Undergraduate,47670
47671,Undergraduate,47671
47672,Undergraduate,47672
47673,Undergraduate,47673
47674,Master,47674
47675,Other,47675
47676,Master,47676
47677,Undergraduate,47677
47678,NoHigherEd,47678
47679,Other,47679
47680,Undergraduate,47680
47681,PhD,47681
47682,PhD,47682
47683,PhD,47683
47684,Undergraduate,47684
47685,Undergraduate,47685
47686,Master,47686
47687,Other,47687
47688,Undergraduate,47688
47689,Undergraduate,47689
47690,Master,47690
47691,Undergraduate,47691
47692,Undergraduate,47692
47693,Other,47693
47694,Master,47694
47695,NoHigherEd,47695
47696,Master,47696
47697,NoHigherEd,47697
47698,Other,47698
47699,Undergraduate,47699
47700,Undergraduate,47700
47701,Master,47701
47702,Master,47702
47703,Undergraduate,47703
47704,NoHigherEd,47704
47705,Undergraduate,47705
47706,Undergraduate,47706
47707,PhD,47707
47708,Undergraduate,47708
47709,Master,47709
47710,Undergraduate,47710
47711,Undergraduate,47711
47712,Undergraduate,47712
47713,PhD,47713
47714,Master,47714
47715,Undergraduate,47715
47716,Master,47716
47717,Undergraduate,47717
47718,Master,47718
47719,Undergraduate,47719
47720,Undergraduate,47720
47721,Master,47721
47722,Other,47722
47723,Master,47723
47724,Master,47724
47725,NoHigherEd,47725
47726,Master,47726
47727,PhD,47727
47728,Undergraduate,47728
47729,Undergraduate,47729
47730,PhD,47730
47731,Master,47731
47732,Master,47732
47733,Undergraduate,47733
47734,Undergraduate,47734
47735,Undergraduate,47735
47736,Undergraduate,47736
47737,Master,47737
47738,Undergraduate,47738
47739,Undergraduate,47739
47740,Undergraduate,47740
47741,Undergraduate,47741
47742,Master,47742
47743,Undergraduate,47743
47744,PhD,47744
47745,Master,47745
47746,Undergraduate,47746
47747,Master,47747
47748,Undergraduate,47748
47749,Undergraduate,47749
47750,Undergraduate,47750
